0.08 0.00593	2.142e-05	0.0009947	0.0003917	0.08597	0.2045	0.0001738	0.0005388	0.0003385	0.002853	0.0001189	0.0002209
0.1317 0.00593	2.142e-05	0.0009947	0.0003917	0.08597	0.2045	0.0001738	0.0005388	0.0003385	0.002853	0.0001189	0.0002209
0.18339 0.00593	2.142e-05	0.0009947	0.0003917	0.08597	0.2045	0.0001738	0.0005388	0.0003385	0.002853	0.0001189	0.0002209
0.23509 0.00593	2.142e-05	0.0009947	0.0003917	0.08597	0.2045	0.0001738	0.0005388	0.0003385	0.002853	0.0001189	0.0002209
0.28679 0.00593	2.142e-05	0.0009947	0.0003917	0.08597	0.2045	0.0001738	0.0005388	0.0003385	0.002853	0.0001189	0.0002209
0.33848 0.00593	2.142e-05	0.0009947	0.0003917	0.08597	0.2045	0.0001738	0.0005388	0.0003385	0.002853	0.0001189	0.0002209
0.39018 0.00593	2.142e-05	0.0009947	0.0003917	0.08597	0.2045	0.0001738	0.0005388	0.0003385	0.002853	0.0001189	0.0002209
0.44188 0.00593	2.142e-05	0.0009947	0.0003917	0.08597	0.2045	0.0001738	0.0005388	0.0003385	0.002853	0.0001189	0.0002209
0.49357 0.00593	2.142e-05	0.0009947	0.0003917	0.08597	0.2045	0.0001738	0.0005388	0.0003385	0.002853	0.0001189	0.0002209
0.54527 0.00593	2.142e-05	0.0009947	0.0003917	0.08597	0.2045	0.0001738	0.0005388	0.0003385	0.002853	0.0001189	0.0002209
0.59697 0.00593	2.142e-05	0.0009947	0.0003917	0.08597	0.2045	0.0001738	0.0005388	0.0003385	0.002853	0.0001189	0.0002209
0.64866 0.00593	2.142e-05	0.0009947	0.0003917	0.08597	0.2045	0.0001738	0.0005388	0.0003385	0.002853	0.0001189	0.0002209
0.70036 0.00593	2.142e-05	0.0009947	0.0003917	0.08597	0.2045	0.0001738	0.0005388	0.0003385	0.002853	0.0001189	0.0002209
0.75206 0.00593	2.142e-05	0.0009947	0.0003917	0.08597	0.2045	0.0001738	0.0005388	0.0003385	0.002853	0.0001189	0.0002209
0.80375 0.00593	2.142e-05	0.0009947	0.0003917	0.08597	0.2045	0.0001738	0.0005388	0.0003385	0.002853	0.0001189	0.0002209
0.85545 0.006150209677419356	2.2092532258064518e-05	0.0010234462903225808	0.0004040793548387097	0.08860656451612904	0.21098725806451615	0.00017927548387096777	0.0005557620967741936	0.0003521887096774194	0.00294286935483871	0.00012264951612903227	0.0002278633870967742
0.90714 0.007308151515151513	2.626236969696969e-05	0.001212013636363636	0.0004803426666666665	0.10540366666666663	0.250744606060606	0.0002130666363636363	0.0006606429696969694	0.00042388678787878776	0.0034979942424242416	0.00014577815151515147	0.00027085045454545444
0.95884 0.008419830985915493	3.035987605633803e-05	0.0013948230985915493	0.0005552385915492958	0.12196247887323944	0.2897640563380282	0.0002462949295774648	0.0007637092957746479	0.0004978024788732394	0.0040434169014084516	0.00016850653521126763	0.0003130885633802817
1.01054 0.009315116883116885	3.363859220779222e-05	0.0015347566233766235	0.0006152027272727274	0.13519005194805198	0.3210204415584416	0.00027293766233766237	0.0008462439480519482	0.0005651187272727274	0.004480169610389611	0.00018671600000000005	0.00034692262337662343
1.06223 0.010389194805194806	3.735758701298701e-05	0.001681771038961039	0.0006833395454545454	0.15002575324675324	0.35666640259740257	0.00030314610389610387	0.0009399572467532467	0.0006539315454545454	0.00497625935064935	0.00020739199999999998	0.00038538803896103895
1.11393 0.011351876543209878	4.0747045679012345e-05	0.0017888514814814816	0.0007453508148148149	0.16354453086419754	0.38910322222222227	0.0003306255802469136	0.0010251535308641977	0.0007663453086419753	0.0054277471604938276	0.00022621927160493827	0.0004203617530864198
1.16563 0.01224950588235294	4.395255294117647e-05	0.0018746734117647055	0.0008039416470588235	0.1763271176470588	0.4197512705882352	0.0003565820823529411	0.0011056102352941174	0.0008907397999999999	0.005854319764705881	0.0002440117764705882	0.00045338431764705876
1.21732 0.013222494117647058	4.754044705882352e-05	0.002025486588235294	0.0008696183529411765	0.19061788235294116	0.4541707294117647	0.0003857109176470588	0.0011962197647058823	0.0009662071999999999	0.006332300235294117	0.00026389722352941175	0.0004904186823529411
1.26902 0.014166627906976745	5.10582976744186e-05	0.0021592397674418604	0.0009338728837209303	0.20398837209302326	0.4885318604651163	0.0004142676976744186	0.0012847074418604653	0.0010567062790697674	0.006800536046511628	0.0002833991860465116	0.000526698488372093
1.32072 0.015068372093023252	5.447290232558138e-05	0.002268050232558139	0.0009960331162790696	0.2160116279069767	0.5227981395348836	0.0004419813023255813	0.0013700725581395345	0.0011691237209302322	0.007254413953488371	0.0003023358139534883	0.0005618665116279069
1.37241 0.01592527906976744	5.757867325581395e-05	0.0023835390697674414	0.0010530897674418604	0.2279432325581395	0.5530381395348837	0.0004671884302325581	0.0014482751162790697	0.0012524886046511626	0.007668454186046511	0.00031961625581395346	0.0005939013372093022
